filepath,filename,speaker_id,label,source,duration_sec,sample_rate,channels,session_id,session_date,session_environment,session_comments,speaker_id_log,speaker_name,speaker_age,speaker_gender,speaker_dialect,mother_dialect,father_dialect,speaker_profession,speaker_comments_log
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0267.wav,0287.120213.004933.0267.wav,0287,bonafide,bonafide,1.775,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0268.wav,0287.120213.004933.0268.wav,0287,bonafide,bonafide,2.275,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0269.wav,0287.120213.004933.0269.wav,0287,bonafide,bonafide,2.675,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0270.wav,0287.120213.004933.0270.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0271.wav,0287.120213.004933.0271.wav,0287,bonafide,bonafide,1.175,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0272.wav,0287.120213.004933.0272.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0274.wav,0287.120213.004933.0274.wav,0287,bonafide,bonafide,1.775,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0275.wav,0287.120213.004933.0275.wav,0287,bonafide,bonafide,1.775,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0276.wav,0287.120213.004933.0276.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0277.wav,0287.120213.004933.0277.wav,0287,bonafide,bonafide,1.675,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0278.wav,0287.120213.004933.0278.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0279.wav,0287.120213.004933.0279.wav,0287,bonafide,bonafide,1.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0280.wav,0287.120213.004933.0280.wav,0287,bonafide,bonafide,1.275,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0281.wav,0287.120213.004933.0281.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0282.wav,0287.120213.004933.0282.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0283.wav,0287.120213.004933.0283.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0284.wav,0287.120213.004933.0284.wav,0287,bonafide,bonafide,1.775,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0285.wav,0287.120213.004933.0285.wav,0287,bonafide,bonafide,1.275,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0286.wav,0287.120213.004933.0286.wav,0287,bonafide,bonafide,2.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0287.wav,0287.120213.004933.0287.wav,0287,bonafide,bonafide,3.275,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0288.wav,0287.120213.004933.0288.wav,0287,bonafide,bonafide,1.975,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0289.wav,0287.120213.004933.0289.wav,0287,bonafide,bonafide,2.175,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0290.wav,0287.120213.004933.0290.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0291.wav,0287.120213.004933.0291.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0292.wav,0287.120213.004933.0292.wav,0287,bonafide,bonafide,1.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0294.wav,0287.120213.004933.0294.wav,0287,bonafide,bonafide,1.975,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0295.wav,0287.120213.004933.0295.wav,0287,bonafide,bonafide,2.175,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0296.wav,0287.120213.004933.0296.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0297.wav,0287.120213.004933.0297.wav,0287,bonafide,bonafide,2.175,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0298.wav,0287.120213.004933.0298.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0299.wav,0287.120213.004933.0299.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0300.wav,0287.120213.004933.0300.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0301.wav,0287.120213.004933.0301.wav,0287,bonafide,bonafide,2.275,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0302.wav,0287.120213.004933.0302.wav,0287,bonafide,bonafide,1.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0303.wav,0287.120213.004933.0303.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0304.wav,0287.120213.004933.0304.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0305.wav,0287.120213.004933.0305.wav,0287,bonafide,bonafide,1.975,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0306.wav,0287.120213.004933.0306.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0307.wav,0287.120213.004933.0307.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0308.wav,0287.120213.004933.0308.wav,0287,bonafide,bonafide,2.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0309.wav,0287.120213.004933.0309.wav,0287,bonafide,bonafide,1.975,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0310.wav,0287.120213.004933.0310.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0311.wav,0287.120213.004933.0311.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0312.wav,0287.120213.004933.0312.wav,0287,bonafide,bonafide,1.775,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0313.wav,0287.120213.004933.0313.wav,0287,bonafide,bonafide,1.675,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0314.wav,0287.120213.004933.0314.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0315.wav,0287.120213.004933.0315.wav,0287,bonafide,bonafide,1.675,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0317.wav,0287.120213.004933.0317.wav,0287,bonafide,bonafide,2.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0318.wav,0287.120213.004933.0318.wav,0287,bonafide,bonafide,2.075,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0322.wav,0287.120213.004933.0322.wav,0287,bonafide,bonafide,2.675,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0323.wav,0287.120213.004933.0323.wav,0287,bonafide,bonafide,1.975,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0324.wav,0287.120213.004933.0324.wav,0287,bonafide,bonafide,2.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0326.wav,0287.120213.004933.0326.wav,0287,bonafide,bonafide,2.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0327.wav,0287.120213.004933.0327.wav,0287,bonafide,bonafide,1.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0328.wav,0287.120213.004933.0328.wav,0287,bonafide,bonafide,1.675,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0329.wav,0287.120213.004933.0329.wav,0287,bonafide,bonafide,1.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0330.wav,0287.120213.004933.0330.wav,0287,bonafide,bonafide,1.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0331.wav,0287.120213.004933.0331.wav,0287,bonafide,bonafide,1.175,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0332.wav,0287.120213.004933.0332.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0334.wav,0287.120213.004933.0334.wav,0287,bonafide,bonafide,1.975,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0335.wav,0287.120213.004933.0335.wav,0287,bonafide,bonafide,1.875,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0336.wav,0287.120213.004933.0336.wav,0287,bonafide,bonafide,1.775,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0337.wav,0287.120213.004933.0337.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0339.wav,0287.120213.004933.0339.wav,0287,bonafide,bonafide,4.775,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0340.wav,0287.120213.004933.0340.wav,0287,bonafide,bonafide,2.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0341.wav,0287.120213.004933.0341.wav,0287,bonafide,bonafide,1.575,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0342.wav,0287.120213.004933.0342.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0344.wav,0287.120213.004933.0344.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0345.wav,0287.120213.004933.0345.wav,0287,bonafide,bonafide,1.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0346.wav,0287.120213.004933.0346.wav,0287,bonafide,bonafide,1.475,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0349.wav,0287.120213.004933.0349.wav,0287,bonafide,bonafide,1.975,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0351.wav,0287.120213.004933.0351.wav,0287,bonafide,bonafide,2.275,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0287\0287.120213.004933.0352.wav,0287.120213.004933.0352.wav,0287,bonafide,bonafide,2.375,44100,1,120213.004933,13/02/2012 (dd/mm/yyyy),closed empty room,0dB preatt 80HZ HPF,0287,Speaker_0287,21,female,Cebuano - CDO,Cebuano - Cebu,Suriganon - SDS,Student,
